Id,Sales
12175,7743
12176,5434
12177,9676
12178,18702
12179,11623
12180,5632
12181,3668
12182,6307
12183,7366
12184,8552
12185,8868
12186,12972
12187,7597
12188,4743
12189,10949
12190,4335
12191,7190
12192,6484
12193,7271
12194,7279
12195,10347
12196,8629
12197,6365
12198,14684
12199,7147
12200,6199
12201,11444
12202,8588
12203,5782
12204,12742
12205,8760
12206,6025
12207,6366
12208,5886
12209,6576
12210,7214
12211,7031
12212,12739
12213,12748
12214,7784
12215,5000
12216,4768
12217,5475
12218,6086
12219,6598
12220,6850
12221,7999
12222,6699
12223,11426
12224,6876
12225,5921
12226,5154
12227,4265
12228,11127
12229,9430
12230,6646
12231,16515
12232,7501
12233,5597
12234,5945
12235,4391
12236,6674
12237,4393
12238,4470
12239,9513
12240,5390
12241,14072
12242,13982
12243,6488
12244,6995
12245,4489
12246,5977
12247,5584
12248,16622
12249,7292
12250,9255
12251,7271
12252,7169
12253,6181
12254,12906
12255,7763
12256,6647
12257,6467
12258,8065
12259,9049
12260,8468
12261,6796
12262,10666
12263,6847
12264,9867
12265,4298
12266,8534
12267,5282
12268,12646
12269,7101
12270,8150
12271,6951
12272,9386
12273,5306
12274,7451
12275,6234
12276,4193
12277,14679
12278,16958
12279,11238
12280,7218
12281,9742
12282,10217
12283,10192
12284,5307
12285,6611
12286,6235
12287,9854
12288,4214
12289,5524
12290,5720
12291,8708
12292,7044
12293,4727
12294,5029
12295,7626
12296,7497
12297,5576
12298,6329
12299,6303
12300,10678
12301,15234
12302,9407
12303,7781
12304,5840
12305,11727
12306,5866
12307,5430
12308,8653
12309,10929
12310,4361
12311,6635
12312,3896
12313,4727
12314,9740
12315,10305
12316,8653
12317,13604
12318,10199
12319,12351
12320,6543
12321,14477
12322,3546
12323,4880
12324,6375
12325,5352
12326,9488
12327,4959
12328,4919
12329,8030
12330,10541
12331,11530
12332,6246
12333,4598
12334,13533
12335,7882
12336,5267
12337,8753
12338,8404
12339,8299
12340,5566
12341,5181
12342,8927
12343,6455
12344,13638
12345,6507
12346,12837
12347,10893
12348,4712
12349,3860
12350,6205
12351,9745
12352,6164
12353,8422
12354,9054
12355,4698
12356,7751
12357,3985
12358,12046
12359,7803
12360,8796
12361,8530
12362,6206
12363,9060
12364,10067
12365,5957
12366,10289
12367,6957
12368,10402
12369,5839
12370,4544
12371,7019
12372,8751
12373,7419
12374,6111
12375,7474
12376,5971
12377,7802
12378,8344
12379,9126
12380,5408
12381,6173
12382,8849
12383,5900
12384,4554
12385,5260
12386,12690
12387,9318
12388,11121
12389,12016
12390,8495
12391,8662
12392,4566
12393,11318
12394,11901
12395,10217
12396,7269
12397,7077
12398,6161
12399,3733
12400,17083
12401,10816
12402,6560
12403,9011
12404,3748
12405,11702
12406,9507
12407,5174
12408,4168
12409,5917
12410,5259
12411,7521
12412,8190
12413,5400
12414,8244
12415,4126
12416,3556
12417,7023
12418,10432
12419,4177
12420,6017
12421,6137
12422,4758
12423,4913
12424,6481
12425,4068
12426,13551
12427,6766
12428,6407
12429,10834
12430,5960
12431,4721
12432,14457
12433,7981
12434,8707
12435,4395
12436,5874
12437,5655
12438,4509
12439,16471
12440,16066
12441,6054
12442,5267
12443,6304
12444,6011
12445,4451
12446,8656
12447,4822
12448,8547
12449,7525
12450,5855
12451,5956
12452,6917
12453,10169
12454,8445
12455,4489
12456,9342
12457,9338
12458,9564
12459,7188
12460,8305
12461,6607
12462,13444
12463,5437
12464,4175
12465,6009
12466,6545
12467,5935
12468,7474
12469,4776
12470,9089
12471,4945
12472,7082
12473,11070
12474,8968
12475,12367
12476,9780
12477,4579
12478,14079
12479,4842
12480,3523
12481,6596
12482,13982
12483,12343
12484,7457
12485,5606
12486,9802
12487,7018
12488,5740
12489,9157
12490,3663
12491,4991
12492,5550
12493,4982
12494,7470
12495,7525
12496,6870
12497,6521
12498,7752
12499,9047
12500,8987
12501,8310
12502,9395
12503,9562
12504,9029
12505,6939
12506,4578
12507,7928
12508,10260
12509,7108
12510,5198
12511,4116
12512,13828
12513,5646
12514,9816
12515,7148
12516,4931
12517,8558
12518,5627
12519,6823
12520,12533
12521,5841
12522,8918
12523,11539
12524,7645
12525,5077
12526,9139
12527,7249
12528,3773
12529,7289
12530,9475
12531,7752
12532,9089
12533,7513
12534,8625
12535,7465
12536,5837
12537,8843
12538,5556
12539,7337
12540,9096
12541,6471
12542,7269
12543,6936
12544,8939
12545,5414
12546,6038
12547,4830
12548,5990
12549,10960
12550,8175
12551,10811
12552,11343
12553,5087
12554,7355
12555,5425
12556,8851
12557,13947
12558,8376
12559,8307
12560,8269
12561,11131
12562,7371
12563,5911
12564,3831
12565,8747
12566,4244
12567,5271
12568,7771
12569,18259
12570,7110
12571,4613
12572,6937
12573,5480
12574,6425
12575,3652
12576,9393
12577,10927
12578,5657
12579,14329
12580,18262
12581,5019
12582,9477
12583,3912
12584,5038
12585,4511
12586,12658
12587,4994
12588,5164
12589,7896
12590,4950
12591,6258
12592,8411
12593,4344
12594,8778
12595,8887
12596,6870
12597,5171
12598,4281
12599,7456
12600,8457
12601,9900
12602,4508
12603,5887
12604,7014
12605,5504
12606,9012
12607,8287
12608,9377
12609,10560
12610,9786
12611,5719
12612,4273
12613,6066
12614,9309
12615,4338
12616,5497
12617,5335
12618,16761
12619,8198
12620,5405
12621,6270
12622,7942
12623,8291
12624,5777
12625,12922
12626,7388
12627,5018
12628,5260
12629,4650
12630,5399
12631,23723
12632,4492
12633,6026
12634,8686
12635,6428
12636,6988
12637,8648
12638,6158
12639,9189
12640,4805
12641,10660
12642,5635
12643,6943
12644,9301
12645,7673
12646,11783
12647,6323
12648,3615
12649,7171
12650,10034
12651,4090
12652,7791
12653,8196
12654,6612
12655,11677
12656,8207
12657,7233
12658,5293
12659,4245
12660,5761
12661,6776
12662,8009
12663,4115
12664,5900
12665,4711
12666,9523
12667,5086
12668,6184
12669,6871
12670,9418
12671,9526
12672,7153
12673,8603
12674,8158
12675,12363
12676,6797
12677,3912
12678,9462
12679,6575
12680,6719
12681,18086
12682,9301
12683,5799
12684,10944
12685,5876
12686,4891
12687,16928
12688,9762
12689,5879
12690,8585
12691,8035
12692,11382
12693,6172
12694,5962
12695,8077
12696,9629
12697,7454
12698,4436
12699,7655
12700,8474
12701,5957
12702,8204
12703,5272
12704,5876
12705,5795
12706,7928
12707,6000
12708,5338
12709,6693
12710,8126
12711,10084
12712,5817
12713,7727
12714,7598
12715,6890
12716,6795
12717,4116
12718,3834
12719,8131
12720,8438
12721,7136
12722,8132
12723,9768
12724,5842
12725,5535
12726,3852
12727,7581
12728,6480
12729,6242
12730,9900
12731,7631
12732,4699
12733,6915
12734,4208
12735,3820
12736,6630
12737,15552
12738,7155
12739,6377
12740,5450
12741,6240
12742,8498
12743,6701
12744,9911
12745,4382
12746,4499
12747,7448
12748,5981
12749,4693
12750,5316
12751,5612
12752,4823
12753,10137
12754,6735
12755,8593
12756,5419
12757,7291
12758,5380
12759,7194
12760,10742
12761,6882
12762,9664
12763,4251
12764,9827
12765,6309
12766,5810
12767,12272
12768,8591
12769,7147
12770,5894
12771,6366
12772,9200
12773,17621
12774,5205
12775,4940
12776,5529
12777,5940
12778,9043
12779,7375
12780,8560
12781,8820
12782,4117
12783,6489
12784,11691
12785,5286
12786,7846
12787,6365
12788,8154
12789,7401
12790,6495
12791,7072
12792,5802
12793,6882
12794,6269
12795,6766
12796,8766
12797,6614
12798,9945
12799,5800
12800,4212
12801,9392
12802,6772
12803,9322
12804,9029
12805,5588
12806,7182
12807,5424
12808,6549
12809,7327
12810,3733
12811,4691
12812,8230
12813,9106
12814,15720
12815,5958
12816,5968
12817,5938
12818,6565
12819,4952
12820,11429
12821,9164
12822,17975
12823,7978
12824,5857
12825,9302
12826,11784
12827,5009
12828,10803
12829,9921
12830,6449
12831,8911
12832,4914
12833,4668
12834,8094
12835,7406
12836,4921
12837,9219
12838,6091
12839,21232
12840,8118
12841,5416
12842,6070
12843,10135
12844,5632
12845,7704
12846,6101
12847,6157
12848,7222
12849,8686
12850,5184
12851,6867
12852,7593
12853,6318
12854,11167
12855,7355
12856,7938
12857,5036
12858,10021
12859,9930
12860,8955
12861,8552
12862,4147
12863,6235
12864,7487
12865,8168
12866,11339
12867,15324
12868,6243
12869,4958
12870,4765
12871,9291
12872,9904
12873,6401
12874,6020
12875,8997
12876,6297
12877,3755
12878,9023
12879,4891
12880,11272
12881,9828
12882,4705
12883,9532
12884,10098
12885,5758
12886,6154
12887,8336
12888,13198
12889,7242
12890,9221
12891,7876
12892,9928
12893,7346
12894,9073
12895,5627
12896,4295
12897,5403
12898,6457
12899,11455
12900,9154
12901,6137
12902,8819
12903,11954
12904,8739
12905,4482
12906,14030
12907,4450
12908,8903
12909,7968
12910,5416
12911,6527
12912,5835
12913,7710
12914,5931
12915,8688
12916,12958
12917,7772
12918,6407
12919,4779
12920,7474
12921,18541
12922,5743
12923,4828
12924,7555
12925,6337
12926,8949
12927,13467
12928,4336
12929,9073
12930,5313
12931,7734
12932,12174
12933,4402
12934,5510
12935,7297
12936,9301
12937,11694
12938,5338
12939,4600
12940,11346
12941,6552
12942,8853
12943,9384
12944,9663
12945,7324
12946,5924
12947,4742
12948,5954
12949,10707
12950,10899
12951,8844
12952,8552
12953,8644
12954,9814
12955,5501
12956,6386
12957,10190
12958,9672
12959,9850
12960,8236
12961,10003
12962,6303
12963,7011
12964,9313
12965,7709
12966,7210
12967,5208
12968,8012
12969,5612
12970,4611
12971,7865
12972,10547
12973,9587
12974,5631
12975,5128
12976,6968
12977,6863
12978,6953
12979,6465
12980,7641
12981,6506
12982,7328
12983,5923
12984,5722
12985,7892
12986,11355
12987,10910
12988,19599
12989,5667
12990,6180
12991,11236
12992,6570
12993,8799
12994,6627
12995,6536
12996,7322
12997,8535
12998,7006
12999,12345
13000,8127
13001,3423
13002,4253
13003,9884
13004,10353
13005,9951
13006,6920
13007,4860
13008,7173
13009,4080
13010,5151
13011,6572
13012,8938
13013,6921
13014,5782
13015,8497
13016,9251
13017,6829
13018,8930
13019,11116
13020,11200
13021,6049
13022,6379
13023,5433
13024,6550
13025,5110
13026,7873
13027,5907
13028,10180
13029,6787
13030,9123
13031,7980
13032,5580
13033,10157
13034,19122
13035,11971
13036,5831
13037,3756
13038,6429
13039,7594
13040,8908
13041,8698
13042,12681
13043,7883
13044,4898
13045,11187
13046,4505
13047,7431
13048,6758
13049,7486
13050,7378
13051,10703
13052,9003
13053,6573
13054,15131
13055,7462
13056,6361
13057,11806
13058,8936
13059,5976
13060,13133
13061,9121
13062,6271
13063,6584
13064,6142
13065,6863
13066,7524
13067,7348
13068,13113
13069,12876
13070,8137
13071,5157
13072,4952
13073,5646
13074,6329
13075,6880
13076,7239
13077,8235
13078,6899
13079,11593
13080,7187
13081,6178
13082,5328
13083,4426
13084,11447
13085,9768
13086,6857
13087,16983
13088,7709
13089,5788
13090,6117
13091,4548
13092,6892
13093,4461
13094,4608
13095,9795
13096,5494
13097,14051
13098,14708
13099,6752
13100,7308
13101,4627
13102,6170
13103,5736
13104,17028
13105,7506
13106,9546
13107,7631
13108,7382
13109,6438
13110,13284
13111,8111
13112,6824
13113,6646
13114,7915
13115,9284
13116,8733
13117,7074
13118,10971
13119,7035
13120,10345
13121,4434
13122,8875
13123,5438
13124,13193
13125,7374
13126,8361
13127,7267
13128,9650
13129,5524
13130,7690
13131,6410
13132,4347
13133,15087
13134,17804
13135,11611
13136,7423
13137,10039
13138,10515
13139,10511
13140,5506
13141,6832
13142,6380
13143,10298
13144,4334
13145,5712
13146,5878
13147,9056
13148,7269
13149,4957
13150,5195
13151,7849
13152,7827
13153,5836
13154,6599
13155,6501
13156,11155
13157,15666
13158,9813
13159,8092
13160,5998
13161,12085
13162,6057
13163,5625
13164,8996
13165,11144
13166,4479
13167,6807
13168,4029
13169,4865
13170,10062
13171,10656
13172,8986
13173,13990
13174,10480
13175,12716
13176,6669
13177,14860
13178,3652
13179,5111
13180,6519
13181,5589
13182,9683
13183,5143
13184,5046
13185,8281
13186,11047
13187,11971
13188,6512
13189,4772
13190,13501
13191,8182
13192,5429
13193,9081
13194,8692
13195,8568
13196,5812
13197,5358
13198,9323
13199,6682
13200,14013
13201,6648
13202,13186
13203,11254
13204,4840
13205,3976
13206,6361
13207,10095
13208,6426
13209,8612
13210,9386
13211,4859
13212,7968
13213,4077
13214,12424
13215,8140
13216,9105
13217,8751
13218,6502
13219,9475
13220,10414
13221,6232
13222,10637
13223,7393
13224,10906
13225,6049
13226,4765
13227,7252
13228,8965
13229,7646
13230,6377
13231,7713
13232,6185
13233,7632
13234,8708
13235,9323
13236,5582
13237,6427
13238,9174
13239,6052
13240,4695
13241,5409
13242,13087
13243,9464
13244,11403
13245,12357
13246,8748
13247,8667
13248,4692
13249,11587
13250,12375
13251,10551
13252,7506
13253,7307
13254,6441
13255,3870
13256,17516
13257,11173
13258,6749
13259,9369
13260,3921
13261,12049
13262,9865
13263,5384
13264,4301
13265,6163
13266,5429
13267,7828
13268,8428
13269,5539
13270,8593
13271,4249
13272,3653
13273,7244
13274,10372
13275,4299
13276,6140
13277,6322
13278,4914
13279,5083
13280,6738
13281,4211
13282,13946
13283,6958
13284,6759
13285,11300
13286,6275
13287,4854
13288,14676
13289,8175
13290,8978
13291,4551
13292,6128
13293,5891
13294,4652
13295,16899
13296,16461
13297,6235
13298,5494
13299,6560
13300,6286
13301,4600
13302,8925
13303,4957
13304,8880
13305,7750
13306,6093
13307,6217
13308,7226
13309,10540
13310,8813
13311,4638
13312,9675
13313,9669
13314,10017
13315,7417
13316,8648
13317,7001
13318,13834
13319,5557
13320,4316
13321,6187
13322,6764
13323,6123
13324,7777
13325,4970
13326,9435
13327,5094
13328,7245
13329,11419
13330,9291
13331,12764
13332,10122
13333,4745
13334,14424
13335,5015
13336,3597
13337,6810
13338,14379
13339,12862
13340,7794
13341,5786
13342,10143
13343,7198
13344,5903
13345,9413
13346,3809
13347,5163
13348,5730
13349,5196
13350,7912
13351,7834
13352,7149
13353,6783
13354,8077
13355,9436
13356,9273
13357,8628
13358,9786
13359,9946
13360,9427
13361,7153
13362,4749
13363,7816
13364,10613
13365,7302
13366,5337
13367,4229
13368,14224
13369,5842
13370,10056
13371,7463
13372,5058
13373,8782
13374,5822
13375,7143
13376,12917
13377,6069
13378,9202
13379,11851
13380,7978
13381,5294
13382,9500
13383,7576
13384,3884
13385,7535
13386,9812
13387,8001
13388,9432
13389,7801
13390,8991
13391,7683
13392,6088
13393,9169
13394,5719
13395,7664
13396,9426
13397,6657
13398,7461
13399,7208
13400,9331
13401,5581
13402,6217
13403,5038
13404,6231
13405,11288
13406,8427
13407,10868
13408,11073
13409,5260
13410,7689
13411,5623
13412,9075
13413,14330
13414,8728
13415,8631
13416,8489
13417,11494
13418,7706
13419,6053
13420,3967
13421,9089
13422,4364
13423,5471
13424,8002
13425,18669
13426,7433
13427,4833
13428,7172
13429,5729
13430,6621
13431,3778
13432,9796
13433,11285
13434,5849
13435,14769
13436,18328
13437,5195
13438,9869
13439,4020
13440,5259
13441,4657
13442,13026
13443,5138
13444,5390
13445,8278
13446,5093
13447,6451
13448,8656
13449,4545
13450,9156
13451,9159
13452,7090
13453,5325
13454,4390
13455,7696
13456,8789
13457,10160
13458,4631
13459,6075
13460,7217
13461,5741
13462,9335
13463,8679
13464,9762
13465,11034
13466,10090
13467,5883
13468,4401
13469,6338
13470,9647
13471,4475
13472,5727
13473,5499
13474,17148
13475,8454
13476,5585
13477,6474
13478,8267
13479,8544
13480,6009
13481,13286
13482,7715
13483,5166
13484,5403
13485,4855
13486,5617
13487,24099
13488,4662
13489,6155
13490,8949
13491,6597
13492,7302
13493,8954
13494,6323
13495,9517
13496,5015
13497,11111
13498,5896
13499,7137
13500,9679
13501,8021
13502,12153
13503,6484
13504,3719
13505,7405
13506,10139
13507,4293
13508,7906
13509,8571
13510,6760
13511,12234
13512,8531
13513,7433
13514,5479
13515,4374
13516,5944
13517,7101
13518,8360
13519,4270
13520,6041
13521,4875
13522,9886
13523,5187
13524,6385
13525,7180
13526,9699
13527,9875
13528,7353
13529,8959
13530,8422
13531,12867
13532,6996
13533,4005
13534,9817
13535,6788
13536,7026
13537,18522
13538,9635
13539,5975
13540,11472
13541,6025
13542,5109
13543,17198
13544,10068
13545,5999
13546,8854
13547,8293
13548,11750
13549,6344
13550,6158
13551,8514
13552,9976
13553,7622
13554,4591
13555,7975
13556,8702
13557,6143
13558,8453
13559,5435
13560,6013
13561,5877
13562,8224
13563,6180
13564,5516
13565,6871
13566,8493
13567,10487
13568,5935
13569,8079
13570,7932
13571,7054
13572,7029
13573,4253
13574,3958
13575,8435
13576,8267
13577,7500
13578,8361
13579,10105
13580,6007
13581,5676
13582,4023
13583,7915
13584,6643
13585,6415
13586,10305
13587,7974
13588,4827
13589,7125
13590,4405
13591,4012
13592,6830
13593,15940
13594,7362
13595,6584
13596,5718
13597,6411
13598,8755
13599,6884
13600,10309
13601,4492
13602,4615
13603,7859
13604,6091
13605,4858
13606,5522
13607,5861
13608,5042
13609,10496
13610,6958
13611,8957
13612,5559
13613,7491
13614,5539
13615,7565
13616,11022
13617,7096
13618,9999
13619,4410
13620,10135
13621,6501
13622,5995
13623,12648
13624,8940
13625,7353
13626,6020
13627,6558
13628,9481
13629,18040
13630,5367
13631,5074
13632,5626
13633,6105
13634,9376
13635,7563
13636,8823
13637,9157
13638,4250
13639,6783
13640,11664
13641,5450
13642,8095
13643,6678
13644,8532
13645,7726
13646,6713
13647,7354
13648,5996
13649,7142
13650,6418
13651,6986
13652,9020
13653,6817
13654,10350
13655,5974
13656,4350
13657,9665
13658,7143
13659,9562
13660,9391
13661,5830
13662,7446
13663,5601
13664,6762
13665,7557
13666,3813
13667,4856
13668,8603
13669,9529
13670,16123
13671,6206
13672,6227
13673,6194
13674,6801
13675,5118
13676,11737
13677,9450
13678,18431
13679,8271
13680,6018
13681,9097
13682,11834
13683,5184
13684,11136
13685,10273
13686,6714
13687,9244
13688,5035
13689,4829
13690,8398
13691,7801
13692,5109
13693,9501
13694,6270
13695,21449
13696,8480
13697,5626
13698,6689
13699,11313
13700,6290
13701,8412
13702,6543
13703,6755
13704,7874
13705,10222
13706,5703
13707,7451
13708,8182
13709,6979
13710,13042
13711,7745
13712,9119
13713,5317
13714,11158
13715,10926
13716,9982
13717,9284
13718,4482
13719,6666
13720,8984
13721,8734
13722,12567
13723,17308
13724,6643
13725,5560
13726,5110
13727,10383
13728,11022
13729,7046
13730,6202
13731,10233
13732,6877
13733,4076
13734,9511
13735,5049
13736,12511
13737,11097
13738,5254
13739,9975
13740,11045
13741,6095
13742,6883
13743,8902
13744,14381
13745,7629
13746,9999
13747,8492
13748,10654
13749,7917
13750,10105
13751,6399
13752,4760
13753,5915
13754,6889
13755,12737
13756,9654
13757,6599
13758,9161
13759,13174
13760,9849
13761,4853
13762,15634
13763,4863
13764,10232
13765,8765
13766,5744
13767,7049
13768,6544
13769,8446
13770,6303
13771,9753
13772,14539
13773,8376
13774,7086
13775,5138
13776,7880
13777,20916
13778,6206
13779,5345
13780,7927
13781,6766
13782,9848
13783,14795
13784,4808
13785,9802
13786,5744
13787,8168
13788,13490
13789,4868
13790,6018
13791,7890
13792,9857
13793,13418
13794,5603
13795,4905
13796,12693
13797,6806
13798,9985
13799,10816
13800,11119
13801,7745
13802,6298
13803,5164
13804,6266
13805,12439
13806,13043
13807,9637
13808,9159
13809,9998
13810,10713
13811,6103
13812,7160
13813,10962
13814,10372
13815,10947
13816,8527
13817,11025
13818,6621
13819,7559
13820,9952
13821,8691
13822,8239
13823,5596
13824,8800
13825,6037
13826,5007
13827,8679
13828,11779
13829,10751
13830,5991
13831,5737
13832,7608
13833,7306
13834,7932
13835,6789
13836,8826
13837,7097
13838,8162
13839,6515
13840,5991
13841,8363
13842,12946
13843,12072
13844,21697
13845,6032
13846,6495
13847,12170
13848,7104
13849,9279
13850,7213
13851,6934
13852,7626
13853,9713
13854,7830
13855,13798
13856,9210
13857,3529
13858,4609
13859,10774
13860,11150
13861,11595
13862,7501
13863,5181
13864,8497
13865,4489
13866,5650
13867,7071
13868,9447
13869,7372
13870,6352
13871,9163
13872,9781
13873,7322
13874,9892
13875,11922
13876,12353
13877,6568
13878,7021
13879,5819
13880,7017
13881,5465
13882,8776
13883,6391
13884,10793
13885,7337
13886,9754
13887,8655
13888,5978
13889,10865
13890,21048
13891,13263
13892,6466
13893,3834
13894,6830
13895,8372
13896,10177
13897,9121
13898,13068
13899,8535
13900,5350
13901,11831
13902,4863
13903,8310
13904,7455
13905,8198
13906,7894
13907,11933
13908,10309
13909,7252
13910,16638
13911,7915
13912,6771
13913,13255
13914,10062
13915,6135
13916,14448
13917,10357
13918,6540
13919,7372
13920,6682
13921,7254
13922,8172
13923,7981
13924,14881
13925,13423
13926,8579
13927,5627
13928,5117
13929,6181
13930,6910
13931,7203
13932,8391
13933,9025
13934,7550
13935,12707
13936,7644
13937,6544
13938,5895
13939,4953
13940,12572
13941,10899
13942,7526
13943,18852
13944,8006
13945,6461
13946,6341
13947,5044
13948,7681
13949,4707
13950,4924
13951,10626
13952,5847
13953,16547
13954,16023
13955,7031
13956,7808
13957,4914
13958,6760
13959,6206
13960,19273
13961,8204
13962,10486
13963,8713
13964,8112
13965,6765
13966,14863
13967,8566
13968,7383
13969,7112
13970,8230
13971,10040
13972,9641
13973,7438
13974,12028
13975,7280
13976,11085
13977,4742
13978,10331
13979,5840
13980,14183
13981,7652
13982,9050
13983,7681
13984,10531
13985,5788
13986,8472
13987,6958
13988,4628
13989,16727
13990,19095
13991,13089
13992,8061
13993,11172
13994,11597
13995,11787
13996,6196
13997,7623
13998,6837
13999,10875
14000,4702
14001,6326
14002,6291
14003,10213
14004,8078
14005,5365
14006,5702
14007,8167
14008,8795
14009,6186
14010,6951
14011,7124
14012,11779
14013,17084
14014,11397
14015,8420
14016,6207
14017,13169
14018,6688
14019,6289
14020,10083
14021,11734
14022,4791
14023,7334
14024,4431
14025,5272
14026,11120
14027,11934
14028,10053
14029,15788
14030,11452
14031,14327
14032,7431
14033,16612
14034,3967
14035,5499
14036,6973
14037,5866
14038,10366
14039,5754
14040,5372
14041,9274
14042,11956
14043,12591
14044,6818
14045,5322
14046,15340
14047,8594
14048,5934
14049,10127
14050,8994
14051,9632
14052,6105
14053,5927
14054,9842
14055,7521
14056,15428
14057,7014
14058,14444
14059,12768
14060,5185
14061,4332
14062,6839
14063,11323
14064,6794
14065,9107
14066,10392
14067,5379
14068,8541
14069,4317
14070,13776
14071,8599
14072,10022
14073,9453
14074,6906
14075,10210
14076,11451
14077,6623
14078,11753
14079,8696
14080,11742
14081,6395
14082,5090
14083,8081
14084,9678
14085,8450
14086,6911
14087,8622
14088,6544
14089,7890
14090,9937
14091,9990
14092,6163
14093,7094
14094,9961
14095,6431
14096,5102
14097,5614
14098,14211
14099,10439
14100,12398
14101,13699
14102,9458
14103,9965
14104,5030
14105,12495
14106,13534
14107,11676
14108,8396
14109,8150
14110,6860
14111,4280
14112,19477
14113,12611
14114,7331
14115,10668
14116,4225
14117,13478
14118,11204
14119,5609
14120,4685
14121,6426
14122,5913
14123,8692
14124,8799
14125,5886
14126,9711
14127,4611
14128,3908
14129,8009
14130,10961
14131,4673
14132,6530
14133,6913
14134,5379
14135,5610
14136,6988
14137,4637
14138,15301
14139,7578
14140,7718
14141,12117
14142,7216
14143,5209
14144,15690
14145,8788
14146,9741
14147,5004
14148,6627
14149,6153
14150,5064
14151,18639
14152,18573
14153,6764
14154,5988
14155,6882
14156,6729
14157,5082
14158,9953
14159,5151
14160,9932
14161,8345
14162,6333
14163,6607
14164,7709
14165,12036
14166,9336
14167,5095
14168,10729
14169,10507
14170,10749
14171,8232
14172,9050
14173,8128
14174,15302
14175,5929
14176,4754
14177,6812
14178,7564
14179,6744
14180,8117
14181,5439
14182,10616
14183,5509
14184,7681
14185,12609
14186,10356
14187,14893
14188,11248
14189,5271
14190,15703
14191,5551
14192,3827
14193,7488
14194,15926
14195,13773
14196,8808
14197,6294
14198,11228
14199,7762
14200,6417
14201,10251
14202,3951
14203,5694
14204,6318
14205,5536
14206,9302
14207,8168
14208,7721
14209,7129
14210,8887
14211,9943
14212,10083
14213,9588
14214,11637
14215,11422
14216,10085
14217,7920
14218,5321
14219,8181
14220,11974
14221,7927
14222,5693
14223,4382
14224,15861
14225,6530
14226,10852
14227,8071
14228,5446
14229,9516
14230,6480
14231,7725
14232,14487
14233,6888
14234,10154
14235,12907
14236,8405
14237,5783
14238,10801
14239,8540
14240,4217
14241,8464
14242,10844
14243,8990
14244,10542
14245,8510
14246,10301
14247,8367
14248,6407
14249,10107
14250,6214
14251,8215
14252,10435
14253,7159
14254,7952
14255,7781
14256,9817
14257,6078
14258,6701
14259,5390
14260,6533
14261,12583
14262,9333
14263,12307
14264,11439
14265,5811
14266,8692
14267,6289
14268,9825
14269,16385
14270,9149
14271,9309
14272,9204
14273,12870
14274,8140
14275,6492
14276,4360
14277,10259
14278,4732
14279,6109
14280,8780
14281,20410
14282,7955
14283,5187
14284,8037
14285,6024
14286,7152
14287,4116
14288,10627
14289,12657
14290,6531
14291,16265
14292,21243
14293,5758
14294,11386
14295,4305
14296,5625
14297,5068
14298,14864
14299,5587
14300,5658
14301,9512
14302,5313
14303,7076
14304,9424
14305,4799
14306,9592
14307,10154
14308,7865
14309,5782
14310,4709
14311,8612
14312,9806
14313,11010
14314,4774
14315,6643
14316,7750
14317,6081
14318,10256
14319,10004
14320,11186
14321,11639
14322,11309
14323,6096
14324,4748
14325,6728
14326,10753
14327,4883
14328,6023
14329,5955
14330,19602
14331,9133
14332,6158
14333,7105
14334,9222
14335,9483
14336,6256
14337,15121
14338,8111
14339,5378
14340,5851
14341,5341
14342,6265
14343,27016
14344,5184
14345,6570
14346,10021
14347,7119
14348,7847
14349,9543
14350,6830
14351,10509
14352,5440
14353,11954
14354,6341
14355,7660
14356,10123
14357,9084
14358,13515
14359,6906
14360,3879
14361,8238
14362,11384
14363,4607
14364,8366
14365,9086
14366,7272
14367,13013
14368,8884
14369,8078
14370,5784
14371,4614
14372,6459
14373,8037
14374,9011
14375,4728
14376,6490
14377,5404
14378,11195
14379,5514
14380,7081
14381,7653
14382,10455
14383,11113
14384,7992
14385,10161
14386,9444
14387,13683
14388,7530
14389,4078
14390,11116
14391,7471
14392,7815
14393,20612
14394,10714
14395,6536
14396,12338
14397,6472
14398,5632
14399,20417
14400,10995
14401,6322
14402,9340
14403,9219
14404,12812
14405,6925
14406,6849
14407,10277
14408,11162
14409,8161
14410,5072
14411,8416
14412,9443
14413,6761
14414,9291
14415,5895
14416,6432
14417,6769
14418,9285
14419,6766
14420,6096
14421,7430
14422,8945
14423,11454
14424,6316
14425,9181
14426,8343
14427,7580
14428,7445
14429,4647
14430,4244
14431,8860
14432,8606
14433,8315
14434,9095
14435,11179
14436,6529
14437,6104
14438,4532
14439,8342
14440,7158
14441,6962
14442,10903
14443,8542
14444,5220
14445,7851
14446,4663
14447,4465
14448,7498
14449,18635
14450,8085
14451,7318
14452,6409
14453,6962
14454,9604
14455,7442
14456,10876
14457,4824
14458,4920
14459,9145
14460,6459
14461,5369
14462,6208
14463,6199
14464,5325
14465,11832
14466,7776
14467,10189
14468,5993
14469,7993
14470,5976
14471,8693
14472,11735
14473,7753
14474,11069
14475,4896
14476,11794
14477,6837
14478,6576
14479,14034
14480,9330
14481,7984
14482,6354
14483,6956
14484,10512
14485,20289
14486,5882
14487,5478
14488,5963
14489,6639
14490,10425
14491,8147
14492,9801
14493,10243
14494,4649
14495,7165
14496,13474
14497,5974
14498,8819
14499,7485
14500,9045
14501,8338
14502,7479
14503,8059
14504,6638
14505,7595
14506,6791
